feature,importance
CNPY2,0.4739199489974264
P4HB,0.4733712958609185
HSPD1,0.4733423651657176
CSE1L,0.4733293581369022
MTREX,0.4733014321066149
SUPT16H,0.4733009990453799
MARCKS,0.4732703479668259
SCAF4,0.4732410562796625
CLTA,0.4732099012798275
COA7,0.4731831433345133
AQR,0.4730301544537302
MYBBP1A,0.473002325546465
ALDH7A1,0.4727837033955629
RBM14,0.4726567628896901
FLNA,0.4725475452357297
PDS5A,0.4725020049140782
HTATSF1,0.4722312366784292
KRT1,0.4721866687760787
SLC9A3R1,0.4721584963692841
CAPN1,0.4720220503202615
EML4,0.4718746621467733
IDE,0.4718542071465741
GTF2F1,0.4717840839587749
UTP20,0.4715465770654747
NAGA,0.4715350867889749
CNDP2,0.4711130160037303
MYH14,0.4710146313090929
GOLIM4,0.4710031677646915
COASY,0.4709549553818548
MRPS36,0.4709537436171366
SEC16A,0.4709412351535578
AP2B1,0.4706991034085931
RPS27,0.4706248902030668
XRCC5,0.470620440622671
ERBIN,0.4706010874704874
RRP1B,0.4704785672705308
COX5B,0.4704538414316391
RABL3,0.4703087054629313
ITGB1,0.4702715462634753
