y_id,x_id,n_orig,beta_orig,lr_orig,covs_orig,pval_orig,fdr_orig,n_vae,beta_vae,lr_vae,covs_vae,pval_vae,fdr_vae,log10p_orig,log10p_vae,diff_log10p
MDM2,PDE4DIP,706.0,0.0517253993402784,6.2400445880848565,16.0,0.0124893331545721,0.4254287305444552,1523.0,0.0625825491318567,21.96073585531849,19.0,2.782858056967051e-06,0.0003442356301077,1.903460749377747,5.555508944815101,3.6520481954373545
ITGAV,PIK3R1,706.0,-0.0560141118983033,8.699840577487521,16.0,0.0031823788194374,0.2594468267865524,1523.0,-0.055655996760203,24.570287930208902,19.0,7.164799703402084e-07,0.0002197824022051,2.4972481246897478,6.144795946079352,3.647547821389604
PPP1R15B,PALB2,706.0,-0.0514548387386882,5.257755990692658,16.0,0.0218491726145655,0.7748130436635216,1523.0,-0.0594419845765594,20.862822157506344,19.0,4.933783526042019e-06,0.002777226746809,1.660565004264821,5.306819909468873,3.6462549052040516
ACO2,SOHLH2,706.0,-0.0453009109957678,5.519970602909552,16.0,0.018800574710692,0.206027226068439,1523.0,-0.0508558164457415,21.132174057970587,19.0,4.286701701578775e-06,0.0001577113978966,1.725828874679549,5.367876736658639,3.6420478619790897
KRAS,DUSP16,706.0,-0.0675907226435366,7.478185457806603,16.0,0.0062450977178402,0.3072210189725974,1523.0,-0.0656571717523699,23.246585925473028,19.0,1.4250319425039411e-06,0.0006684587336962,2.2044607617755525,5.8461754007097015,3.641714638934149
SDHB,ID3,706.0,0.0554928673977841,7.610935307815907,16.0,0.0058015383881947,0.2614877894004313,1523.0,0.0564321342754964,23.359048091532717,19.0,1.3440976974971503e-06,7.491015781397485e-05,2.2364568297276395,5.8715691628730795,3.63511233314544
RAB6A,ALB,706.0,-0.0569629010326435,10.059457929998644,16.0,0.0015156781570632,0.2521597554079947,1523.0,-0.052750907866804,25.93552999284657,19.0,3.5301159837515125e-07,0.0001419358776609,2.819393008104024,6.4522110254122405,3.6328180173082165
SNRPB2,TPM3,706.0,-0.0460083961984603,4.331367448581659,16.0,0.0374161748822551,0.57012452019186,1523.0,-0.056271293326373,19.759899493630652,19.0,8.780570691999609e-06,0.0009325628759484,1.426940613213384,5.056477256265687,3.629536643052303
MYH9,FAS,706.0,-0.0568441866683713,7.075689685856332,16.0,0.0078136740439054,0.3723291437763459,1523.0,-0.0578063657853908,22.75051386790983,19.0,1.8445480943168357e-06,0.0003580331456175,2.10714470981022,5.734110016596512,3.626965306786292
DNM1L,PPP3CA,706.0,0.0658269626180856,9.842956948714344,16.0,0.0017048323040956,0.2404691659718196,1523.0,0.0604537280832149,25.68033868671137,19.0,4.029111107398113e-07,0.0001417491651471,2.768318333966343,6.3947907562739275,3.6264724223075846
PRKRA,EHD2,706.0,0.0476568988044245,5.016277689145454,16.0,0.0251100923288065,0.4014270755251708,1523.0,0.0551867817730276,20.50694549373293,19.0,5.941526458946056e-06,0.0005867517971474,1.6001516904006792,5.226101964525268,3.6259502741245893
MDM2,PTPRK,706.0,0.0578070464217992,10.04223783277962,16.0,0.0015299123247054,0.2694624263117373,1523.0,0.0560056471208811,25.886424479815105,19.0,3.621068140997744e-07,0.0001358866171045,2.81533345675604,6.441163302584019,3.6258298458279787
HSPA8,TAL2,706.0,-0.0527054738033889,6.499184022143936,16.0,0.0107924012123267,0.6400910508647559,1523.0,-0.0503324515000649,22.12289552028324,19.0,2.5574132483768857e-06,0.0010282627982223,1.9668819179450558,5.592199089342183,3.6253171713971275
TOE1,PRR14,706.0,0.0574349698072796,8.292417754852067,16.0,0.003981094912079,0.7176545402521798,1523.0,0.0565268347018785,24.035661714395246,19.0,9.456784867636198e-07,0.0008872040336654,2.3999974684091656,6.024256490614891,3.6242590222057256
MRPL57,FAT4,706.0,0.0734354412261824,9.107863288999395,16.0,0.0025451300015993,0.2669593066311737,1523.0,0.0727409298427055,24.881333077730236,19.0,6.096995001228912e-07,0.000103999954127,2.594290029619848,6.214884161044931,3.620594131425083
SOD2,FAT4,706.0,0.0792898977521892,6.985394965990963,16.0,0.0082177516224891,0.3729861831399945,1523.0,0.0879494513757239,22.61925041519908,19.0,1.9749582243695404e-06,0.0002470453298883,2.0852469892134198,5.704442086426215,3.619195097212795
MRPL57,NSD2,706.0,0.0577799843776629,8.961089139977048,16.0,0.0027579043021569,0.5189193784122751,1523.0,0.0590692881830556,24.71877561700694,19.0,6.633479328443436e-07,0.0004667481892476,2.5594208076910805,6.178258619891921,3.618837812200841
RPP25L,DDX5,706.0,-0.0531275551356014,9.735865338716849,16.0,0.0018070692138732,0.2865015697080652,1523.0,-0.0524522671516938,25.526495210094254,19.0,4.363494543674617e-07,0.0001889393137411,2.7430252128914563,6.360165562759821,3.617140349868365
DNAJC9,YWHAE,706.0,-0.0681682906871687,6.512585308128791,16.0,0.0107113667834004,0.2673641895335055,1523.0,-0.072751163356717,22.09748244171442,19.0,2.5914938919551305e-06,0.000324167091507,1.9701551091293057,5.586449810437535,3.616294701308229
DNM1L,AFF1,706.0,0.0477811696875495,5.945097488724514,16.0,0.0147582749937372,0.5760448351487231,1523.0,0.0515868256310216,21.44751531737802,19.0,3.6364693581060183e-06,0.0018160913625542,1.830964401624219,5.43932006756224,3.6083556659380207
STX4,FAM174B,706.0,-0.0461965455313486,7.469069809832945,16.0,0.0062767973891719,0.5968334678531446,1523.0,-0.0501844315586148,23.056776476925734,19.0,1.5728715815118969e-06,0.0005708401186061,2.202261889858892,5.803306734285455,3.601044844426563
CDK6,FOXO1,706.0,-0.0492312125196962,7.348061031562793,16.0,0.0067135123666821,0.1291787916461595,1523.0,-0.0518800441469242,22.913181859915312,19.0,1.6948556966748583e-06,8.29595018833285e-05,2.1730502067505206,5.7708672725674965,3.597817065816976
CRKL,BRCA1,706.0,-0.0554194182157385,6.144168340479837,16.0,0.0131846156913728,0.2780088040300234,1523.0,-0.0619231504837465,21.601159828820528,19.0,3.356488007274949e-06,0.000281995089447,1.8799325246152254,5.474114900209619,3.594182375594394
UFM1,CSF3R,706.0,-0.049573183555208,7.404362125300395,16.0,0.0065065910465124,0.2326951750147758,1523.0,-0.0503683665136796,22.93013259192412,19.0,1.6799757178659685e-06,0.0001308685156699,2.186646488767047,5.774696995460465,3.588050506693418
ARF4,LOX,706.0,-0.0590378744640442,8.24550491024479,16.0,0.0040853043408164,0.21490949624075,1523.0,-0.0537854761895945,23.822793622198333,19.0,1.056242476492913e-06,5.7724164079403945e-05,2.388775584513738,5.976236371466393,3.5874607869526547
CDC20,ARHGAP26,706.0,0.0484234707211825,6.631560264077962,16.0,0.0100187469365583,0.3044920226195708,1523.0,0.0505162249457913,22.089713561716053,19.0,2.6020031415305045e-06,0.0001854009580212,1.999186593096393,5.584692183428338,3.5855055903319446
RPL11,UBE2D2,706.0,0.0489910491043481,5.706016187403975,16.0,0.016906864962883,0.3903783773040448,1523.0,0.0554250070994037,21.078066532611047,19.0,4.409465344672021e-06,0.0003946286080703,1.7719369160892333,5.3556140662998,3.5836771502105673
SEPHS2,HIP1,706.0,0.0539562505393007,6.768737145682053,16.0,0.0092768455380537,0.5145082920500172,1523.0,0.0624323319890999,22.22732487164194,19.0,2.422022234410001e-06,0.0014184050997323,2.032599674460995,5.615821874307232,3.5832221998462375
SKP2,JUN,706.0,-0.0503333575199724,7.264250474576102,16.0,0.0070340618096846,0.4574883584460598,1523.0,-0.051312223657108,22.758708958059287,19.0,1.8366988411922492e-06,0.0001292347222133,2.1527938197712784,5.735962048011328,3.5831682282400497
PFAS,MLLT1,706.0,0.0526260261608033,9.186320917579906,16.0,0.0024383050171749,0.3901727808938278,1523.0,0.0510095433091734,24.78965022341345,19.0,6.393986893905289e-07,0.0002117161895634,2.612911967712644,6.194228258259896,3.581316290547252
SEPHS2,ABCB1,706.0,0.044196046276653,5.391018431777184,16.0,0.0202406541987682,0.5889313533052197,1523.0,0.0570055362554313,20.702408947490767,19.0,5.364846659123132e-06,0.0016777067691224,1.693775454760914,5.27044268675458,3.5766672319936665
PFAS,TCF3,706.0,0.0525604990945112,9.86827238138585,16.0,0.0016815332866053,0.2053276114777274,1523.0,0.0502032327149959,25.481547489947843,19.0,4.46634244439145e-07,8.669324696372232e-05,2.774294531236102,6.350047981665833,3.575753450429731
LARS2,PPP3CA,706.0,0.0583261447611862,8.180470156301908,16.0,0.0042343783895652,0.2690108590765246,1523.0,0.0568843573505795,23.66012471357408,19.0,1.1493959346606633e-06,0.0002396277672668,2.37321033546222,5.939530343271195,3.566320007808975
UROD,ARHGEF12,706.0,-0.0503745835126725,7.756056218063122,16.0,0.005353272558335,0.2159833183309097,1523.0,-0.0501734675030678,23.18220443149039,19.0,1.473546384142877e-06,0.0001481177249346,2.2713806442370696,5.831636188921457,3.560255544684387
UXS1,VAV1,706.0,0.0541940617869413,9.738095761799286,16.0,0.0018048777882686,0.4027421588250761,1523.0,0.0502921935490213,25.262656745310775,19.0,5.003018343838716e-07,0.0001760124391091,2.7435521996738164,6.300767904749346,3.5572157050755298
RPL19,ARHGEF10L,706.0,0.0538156531054303,10.129041173313,16.0,0.0014595131052797,0.1846069443898741,1523.0,0.0502780878491138,25.671526440044545,19.0,4.04755175051793e-07,2.42875848004421e-05,2.8357920010356072,6.392807589808513,3.5570155887729054
CCND1,CHEK2,706.0,-0.0778104991348094,4.754456129463961,16.0,0.0292225263466826,0.6569701682740163,1523.0,-0.0913961825858902,19.903531224398197,19.0,8.1449741973408e-06,0.0021832409408014,1.534282241139723,5.0891102871652025,3.5548280460254795
ARF4,PDGFRB,706.0,-0.059074750638941,8.466107771214183,16.0,0.0036182482767481,0.255086503510741,1523.0,-0.0555454260076575,23.911398213465876,19.0,1.0087274305340167e-06,0.000111335817774,2.4415016360604427,5.996226169151349,3.5547245330909063
PRKRA,BMPR1A,706.0,0.0578123564928798,6.030040633276485,16.0,0.0140644094748537,0.4107571677189029,1523.0,0.0638417384052602,21.302491556317364,19.0,3.922213792488618e-06,0.0006132817066088,1.8518784979244074,5.40646873744857,3.5545902395241624
CFLAR,FLCN,706.0,0.0523393084119985,6.229882351616197,16.0,0.0125612081688204,0.2735981864326053,1523.0,0.0578014076695465,21.496719200117692,19.0,3.544345306641532e-06,0.0003990223946217,1.9009685870464692,5.450463973730921,3.549495386684452
CDK6,CBFB,706.0,-0.0476441481951335,6.571288686031721,16.0,0.0103636882649004,0.6104058671477625,1523.0,-0.0519096077055221,21.844535834271483,19.0,2.956573400463179e-06,0.0011095034447471,1.9844856588731783,5.529211334652216,3.5447256757790377
SKP2,SPOP,706.0,0.0544938431779984,9.706978542939396,16.0,0.0018356957802188,0.2392245364494355,1523.0,0.0522511181263647,25.14585672323119,19.0,5.31537310925798e-07,0.00019946823488,2.736199290411191,6.274466245043858,3.5382669546326673
CDK6,MYCN,706.0,-0.0470049466174788,6.751592384285686,16.0,0.0093664054285845,0.1246101362587096,1523.0,-0.052550178314191,21.99565326969241,19.0,2.7326864654994746e-06,6.278486577263895e-05,2.028427047537683,5.563410194181719,3.534983146644036
CDIPT,JUN,706.0,-0.0531734823513145,7.009716815447291,16.0,0.008106850198203,0.4727255495236885,1523.0,-0.0557375729896718,22.27279655914026,19.0,2.3653387559796013e-06,0.0001548196727605,2.091147851985178,5.626106652255074,3.534958800269896
STX4,ARHGAP26,706.0,0.050918883495914,6.913692504973369,16.0,0.0085538165029265,0.2879664248144311,1523.0,0.0524073458575121,22.161956977269256,19.0,2.505903823466813e-06,0.000183191332757,2.0678400704950644,5.601035601234601,3.533195530739537
MCL1,MSI2,706.0,0.06356394589596,8.252902508750822,16.0,0.0040686892277324,0.2717214827224759,1523.0,0.0640384393154636,23.58246804695136,19.0,1.196729296074421e-06,0.0002494958965778,2.3905454809098727,5.922004077260187,3.5314585963503142
SEPSECS,RNF213,706.0,-0.0519254895509746,8.46301314238599,16.0,0.003624409409031,0.3682567245883578,1523.0,-0.0512189841966568,23.80314447949513,19.0,1.0670799555969843e-06,0.0001877060334392,2.4407627508295633,5.971803037957347,3.5310402871277837
MYH9,FBN2,706.0,-0.0504755949201096,5.78848020973669,16.0,0.0161315292694068,0.4365501944045015,1523.0,-0.0539398349223799,20.88682197212165,19.0,4.872350852196706e-06,0.0002750339894046,1.7923244595308867,5.312261446219443,3.519936986688556
MED30,KDM3B,706.0,0.0569354435881486,8.032574829500163,16.0,0.0045943482201147,0.2769658350130669,1523.0,0.0601165559253544,23.287618348301294,19.0,1.3949512826560538e-06,0.0002379448718203,2.3377760913475547,5.855440959446369,3.5176648680988145
RPA2,LOX,706.0,0.0525243650342766,7.746153736475207,16.0,0.0053827060523729,0.2443095237807884,1523.0,0.0511938221163159,22.983056265066807,19.0,1.6343553252263952e-06,8.141403651061398e-05,2.268999336201047,5.786653517565544,3.5176541813644966
CDIPT,FUS,706.0,0.0544300134213822,6.681040919762381,16.0,0.0097443704477142,0.6269377422084143,1523.0,0.0591542140165772,21.83880980325557,19.0,2.965409528206275e-06,0.0016442531769789,2.0112462140030765,5.5279153213356365,3.51666910733256
RAB10,MAP2K7,706.0,0.0559072963422708,9.03357090783038,16.0,0.0026506618940315,0.4563033781091666,1523.0,0.0537439769366001,24.335028892965965,19.0,8.095346285114567e-07,0.0003505284941454,2.5766456652963194,6.091764569208587,3.515118903912268
HAUS7,TMPRSS2,706.0,-0.0577252106495145,10.702633669645138,16.0,0.0010698313236163,0.1938570043294694,1523.0,-0.0555880628191626,26.08450773768436,19.0,3.267956326915252e-07,5.751136357890839e-05,2.970684690536572,6.485723756027765,3.515039065491193
MCL1,RHOH,706.0,0.0578779212878943,6.138897226231165,16.0,0.0132239758994383,0.5216202596984011,1523.0,0.0624743599592143,21.24142473711072,19.0,4.0491785470138646e-06,0.0037988043401901,1.8786379509331679,5.392633072756589,3.513995121823421
SNRPB2,LEF1,706.0,-0.0707910121977251,7.5851041533217085,16.0,0.0058852563454804,0.3173610647490724,1523.0,-0.0639343382998665,22.77667408838261,19.0,1.8196088775718944e-06,0.0001528743040574,2.2302346157427277,5.740021952985696,3.5097873372429684
CCND1,MUTYH,706.0,0.0905721002452626,5.650032571662905,16.0,0.0174550479431822,0.5830495593343916,1523.0,0.0978712318252661,20.67152181125357,19.0,5.452088862045533e-06,0.0007672452051113,1.758078953986389,5.263437074337452,3.5053581203510635
HNF1B,ARHGEF10L,706.0,0.0619868619644732,9.93273299862335,16.0,0.0016236527925729,0.1939588565127815,1523.0,0.0567210451719741,25.21353346581145,19.0,5.132080300913035e-07,2.97819381585974e-05,2.7895068361732105,6.289706556901438,3.500199720728227
CDIPT,RNF213,706.0,-0.0481386611113585,6.456588481111794,16.0,0.0110541675205784,0.5238396410165038,1523.0,-0.0509953059354479,21.5173484042698,19.0,3.506421550413881e-06,0.0004699439739828,1.956473958180919,5.45513587317857,3.498661914997651
HNF1B,SDHB,706.0,0.0592651381788944,9.104137124563522,16.0,0.0025503199795431,0.2226934227822426,1523.0,0.0558308679134165,24.32387031890994,19.0,8.142376870068854e-07,5.084388323346825e-05,2.5934053267692674,6.089248800163025,3.495843473393758
AIFM1,LDB1,706.0,-0.0509544892507403,7.335611998317745,16.0,0.0067601659199158,0.2757009260916276,1523.0,-0.0514976190820437,22.446371650265974,19.0,2.160933100934788e-06,0.0006808201999865,2.1700426447063563,5.665358677977745,3.495316033271389
CDK6,MYO5A,706.0,-0.0476726505641429,5.60185840014401,16.0,0.0179414363856947,0.986962977885722,1523.0,-0.0563728239501092,20.565494061289428,19.0,5.762548417192958e-06,0.0024866098661395,1.7461427904218467,5.2393854126250465,3.4932426222031996
RPL19,HSPG2,706.0,0.0592195376629878,10.628565188024368,16.0,0.001113540790664,0.1126772275353164,1523.0,0.0524524830969362,25.875926190816244,19.0,3.640815604280295e-07,2.732553471532504e-05,2.953293869482374,6.438801316141989,3.4855074466596148
CDC20,AFF4,706.0,0.059387534474677,10.063469249864283,16.0,0.0015123816970569,0.1722913241905511,1523.0,0.0543669354145144,25.25483882752451,19.0,5.023338552565029e-07,4.418183236310711e-05,2.820338587138178,6.299007551174305,3.478668964036127
MRPL33,APC,706.0,0.0555008540640179,7.988173715436233,16.0,0.0047083885379155,0.2476871548294276,1523.0,0.0550563788315563,23.0554365727603,19.0,1.5739681124963611e-06,0.0001102714934812,2.3271277062129947,5.803004070393189,3.475876364180194
CDK6,KEAP1,706.0,0.0454919837552942,5.151440104593121,16.0,0.0232271020281756,0.7836457140241758,1523.0,0.0525929330737234,19.98872646794007,19.0,7.790009115893656e-06,0.0007806663291747,1.6340049723643308,5.108462034114343,3.474457061750012
CCND1,FOXO3,706.0,0.0816536422710658,5.619308698901477,16.0,0.0177636542260663,0.5931946963558454,1523.0,0.0890046467829201,20.49470541063738,19.0,5.9796428542665775e-06,0.0011606692974712,1.7504676890658526,5.223324754314797,3.4728570652489443
RPP25L,MUC1,706.0,0.0493160169589588,5.602438533067925,16.0,0.0179354966216732,0.5032767492346542,1523.0,0.0542470242174709,20.458255012759764,19.0,6.094611692909625e-06,0.0006726778278311,1.746286593503419,5.215053959446552,3.4687673659431324
CDIPT,TNFRSF17,706.0,0.0446080896141003,5.264682549747022,16.0,0.0217623914486694,0.6024448833104963,1523.0,0.0518701925062603,20.086198479914856,19.0,7.4028972047704e-06,0.0031150371692113,1.6622933821405037,5.1305982811069155,3.468304898966412
MRPL57,IL2,706.0,0.0772471425394285,9.740081805398404,16.0,0.0018029287361842,0.2690208247953495,1523.0,0.0731614635760258,24.865665373080446,19.0,6.146749971865398e-07,0.000177296697083,2.744021439164242,6.211354452089423,3.467333012925181
MCL1,BRCA1,706.0,0.0561172942379748,6.682485358360054,16.0,0.0097364775369068,0.2484736728845621,1523.0,0.0599863802302664,21.62040325741964,19.0,3.3229808537030256e-06,0.000281995089447,2.011598133775777,5.478472161024954,3.4668740272491774
SNAP23,SUSD2,706.0,0.0601781317236993,5.836106048115425,16.0,0.0157005362541712,0.6492322707794564,1523.0,0.0643237063978863,20.703529534093377,19.0,5.361707982813671e-06,0.0012072421694103,1.8040855139442586,5.270696842890653,3.466611328946395
ARF4,IRF1,706.0,-0.0600195311135607,8.297315776080268,16.0,0.0039703718522585,0.2459086312522503,1523.0,-0.0553128664151663,23.32284270064065,19.0,1.3696369782354443e-06,9.884213526265793e-05,2.4011688167076057,5.8633945271800565,3.4622257104724508
FERMT2,MARK2,706.0,0.0520367910883532,6.953584118692106,16.0,0.0083651475779574,0.414529769692195,1523.0,0.0590602552421125,21.884812551769755,19.0,2.895162281555657e-06,0.0003738484200644,2.077526392809514,5.538327087892034,3.46080069508252
ITGAV,TPR,706.0,0.0497325741427991,5.450602345883453,16.0,0.0195615809959622,0.553505602385401,1523.0,0.0543972378177443,20.25567799628516,19.0,6.775208345460544e-06,0.0027241176983283,1.7085960478063513,5.169077345192656,3.460481297386305
RIC1,GPC3,706.0,-0.046947299985236,5.360231280494645,16.0,0.0206010413654442,0.6109939025374037,1523.0,-0.0507274652099167,20.13269785765169,19.0,7.22508696386578e-06,0.0014525005185571,1.6861108258524387,5.141156921208129,3.4550460953556903
DNAJC9,ARHGEF10L,706.0,0.0782652113682829,5.572570454813558,16.0,0.0182439596280914,0.4046477311102813,1523.0,0.0858646440351844,20.33797073034248,19.0,6.489980463141205e-06,0.0002136380118539,1.7388808974767325,5.187756610559067,3.448875713082334
ITGAV,SLC45A3,706.0,0.0537735021453018,7.129992716225388,16.0,0.0075805035465401,0.4436029013820841,1523.0,0.0519404651697587,22.000598045070547,19.0,2.7256552303358765e-06,0.0003128004551923,2.1203019447346665,5.564529079180756,3.444227134446089
DNAJC9,EPHA2,706.0,0.0717666708881861,5.248819252487692,16.0,0.0219616686291983,0.3922997131458664,1523.0,0.0815360369631572,19.931923024777007,19.0,8.024911620852563e-06,0.0002805728417004,1.658334665637141,5.095559741824947,3.437225076187806
CRKL,STAT5B,706.0,-0.0592809201155635,7.075835717305381,16.0,0.0078130372667382,0.2719240267020437,1523.0,-0.0629290765296104,21.905200203123968,19.0,2.864566146842665e-06,0.0002421975504992,2.10718010418138,5.542941144830991,3.4357610406496106
PTK2,FCGR2B,706.0,0.0578264770170457,10.635904222274348,16.0,0.0011091304050043,0.2477826133361658,1523.0,0.0543422839052754,25.642633237830523,19.0,4.10860968666913e-07,0.000210248762966,2.955017389067888,6.386305114269214,3.431287725201326
MYH9,NCOA4,706.0,-0.0514123152711603,6.5839416208496,16.0,0.010290277944647,0.5532958198194246,1523.0,-0.0560452788016183,21.353497082969625,19.0,3.8192344480827545e-06,0.0008268642580099,1.9875728946062512,5.418023681143986,3.430450786537735
NXT1,CUL3,706.0,-0.0880402195335312,10.569942123485587,16.0,0.0011494132497457,0.3066162694469618,1523.0,-0.0755936112025114,25.547454302159167,19.0,4.3163516377679205e-07,0.0004859348673799,2.93952380088748,6.364883182125938,3.425359381238458
NXT1,FEV,706.0,-0.0965387103058534,10.246490095254105,16.0,0.0013694491771447,0.3076983736826867,1523.0,-0.0891083629355685,25.18785153971021,19.0,5.200877983239231e-07,0.000585514843353,2.8634540806025535,6.283923335001846,3.420469254399293
PFDN1,KEL,706.0,0.0525760206054322,10.680767362195184,16.0,0.0010825514515614,0.3501105997343482,1523.0,0.0508032220411323,25.633276682502583,19.0,4.128579481880666e-07,0.0011619886951753,2.9655514533134584,6.384199350111326,3.418647896797868
MDM2,RHOA,706.0,-0.0673564596172768,8.035835962555666,16.0,0.0045860840043656,0.3371359702696515,1523.0,-0.0691298621445981,22.828174513015256,19.0,1.7714961519413907e-06,0.0001917644584476,2.338557994460353,5.751659786707849,3.413101792247496
RAB10,DOT1L,706.0,0.0650401874406454,10.81977438652575,16.0,0.0010042172553294,0.2106651856850812,1523.0,0.0585348092747272,25.717594284760708,19.0,3.952075607573096e-07,0.0001711248738079,2.9981723204741613,6.403174755471634,3.4050024349974723
UROD,MLLT1,706.0,0.0580663412838866,5.678296533820003,16.0,0.0171760360596845,0.5907829481550051,1523.0,0.0619451672020536,20.246750229296595,19.0,6.806899094791092e-06,0.0011137402705072,1.765077056805066,5.167050687312287,3.4019736305072206
SOD2,FBN2,706.0,0.064006286955629,5.739046335502508,16.0,0.0165917988188827,0.4412988896007948,1523.0,0.0720006438216507,20.312409361864862,19.0,6.57726175929439e-06,0.0003335442021898,1.7801065268891478,5.181954873914653,3.401848347025505
TOE1,IL21R,706.0,0.0488818012130347,5.912809028160154,16.0,0.0150311848746804,0.809592924686574,1523.0,0.053569597380738,20.48426075495172,19.0,6.012362192999044e-06,0.0023663221778706,1.8230067836011732,5.220954864797898,3.397948081196725
ADSL,ATM,706.0,-0.0457810696632368,5.320509508916075,16.0,0.0210758480785847,0.2974132392516937,1523.0,-0.0544043454095426,19.83423457419258,19.0,8.44564174485952e-06,0.0002989969646654,1.6762149406207025,5.073367344830425,3.3971524042097223
MRPS11,SLC45A3,706.0,-0.0501392979429082,6.566316134844783,16.0,0.010392684997451,0.4690469808392473,1523.0,-0.0515379520642889,21.171966880086984,19.0,4.1986105048402684e-06,0.0003938996421957,1.9832722359911443,5.376894411964689,3.3936221759735448
MYH9,GATA2,706.0,0.0536663154142953,5.995309075640307,16.0,0.0143439678044581,0.3784431505709944,1523.0,0.056357539339316,20.553754713375383,19.0,5.797995575873866e-06,0.0014834962316633,1.8433306982340694,5.236722120366723,3.3933914221326535
MRPL57,CDC73,706.0,-0.0686779962296988,8.020239674636969,16.0,0.0046257448315823,0.381409069985862,1523.0,-0.0664527751277734,22.68819586536756,19.0,1.905347535080532e-06,0.000395195075763,2.334818327746165,5.72002579752019,3.385207469774025
CCND1,RNF43,706.0,-0.1042522334760551,9.044910312596356,16.0,0.0026342715177751,0.2560154725919092,1523.0,-0.0993436594418248,23.76650905974157,19.0,1.087584888207451e-06,0.0002448806134287,2.579339463772777,5.963536835484787,3.3841973717120095
MYH9,NT5C3A,706.0,-0.0484430828504907,8.11728414324216,16.0,0.0043845193721557,0.5670864830061942,1523.0,-0.0509990623831841,22.784768711007928,19.0,1.811960796880916e-06,0.0003290170105046,2.3580780067359903,5.741851202841586,3.3837731961055955
MCL1,PPM1D,706.0,0.0601193050461394,7.958123761164643,16.0,0.004787201382125,0.3329092239978574,1523.0,0.0605217468961728,22.61514335365609,19.0,1.9791845219110497e-06,0.0004928027692846,2.3199183027653767,5.703513714074547,3.3835954113091704
KRAS,ETV6,706.0,-0.0640581079718582,6.794903220502874,16.0,0.0091418478966277,0.4014172421655227,1523.0,-0.060868700689306,21.365367347535997,19.0,3.795660379643635e-06,0.0016376222495785,2.038966008840257,5.420712653422077,3.3817466445818205
CDIPT,PRR14,706.0,0.0561633855649148,7.241722387450636,16.0,0.0071228618204072,0.7323509030008081,1523.0,0.0586405459390234,21.834490621714394,19.0,2.972092202012324e-06,0.0023899867150181,2.1473454806472527,5.526937721760706,3.379592241113453
KIF18A,TFAP4,706.0,0.0799977757476548,7.208134370173639,16.0,0.0072573893623138,0.5984198513113675,1523.0,0.0799756942510185,21.77886701740954,19.0,3.059515997624063e-06,0.0009567786417014,2.1392195761925143,5.514347271618602,3.375127695426088
MDM2,SETDB1,706.0,0.0556432568923419,7.892547174766378,16.0,0.0049638908269583,0.2526297337436032,1523.0,0.0625318234806435,22.50687096402271,19.0,2.093932788628481e-06,0.0001932253715932,2.3041777786984827,5.679037262483457,3.3748594837849746
ACO2,KMT2A,706.0,-0.0546765111537014,9.387281444728842,16.0,0.0021849597016244,0.1240451379120247,1523.0,-0.0519131239729118,24.0744483678136,19.0,9.268199596016276e-07,7.569182233493497e-05,2.6605565685441523,6.033004621999554,3.3724480534554018
ITGAV,PBX1,706.0,0.0736889465058532,10.68226625240368,16.0,0.0010816746495594,0.3510748551268211,1523.0,0.0644833000380566,25.38157573287026,19.0,4.703893200736575e-07,0.0003309776853368,2.9659033484244417,6.327542547233218,3.3616391988087764
MARS2,LEF1,706.0,0.0763882311190311,8.70298621176903,16.0,0.0031768918121145,0.27075976853225,1523.0,0.0694419260170873,23.30104193811985,19.0,1.3852494228434297e-06,0.0001218370156435,2.4979975746603276,5.858472022114434,3.360474447454106
CDK6,CDH11,706.0,-0.0599471371795887,9.722515040245526,16.0,0.0018202425837444,0.4988955999804512,1523.0,-0.0580718770407562,24.367334421792293,19.0,7.960716819360889e-07,0.0005462997646245,2.739870729728608,6.099047824639641,3.3591770949110327
NXT1,MSN,706.0,0.0627002739188609,7.731259179466406,16.0,0.0054272887175727,0.972831669162163,1523.0,0.0594409343359947,22.247555344822104,19.0,2.3966372456845423e-06,0.0003646127312421,2.2654170744748034,5.620397695678344,3.3549806212035405
HSPA8,STIL,706.0,0.0527785312013522,6.311526548220854,16.0,0.0119955512250032,0.5434783322434644,1523.0,0.0510751146664038,20.65619298472666,19.0,5.495913146027826e-06,0.0007932434640766,1.920979790340859,5.259960139212498,3.338980348871639
CCND1,MRTFA,706.0,-0.0971045849365261,7.551570015094512,16.0,0.0059957812540386,0.515007851382513,1523.0,-0.097907201390174,21.98200070200619,19.0,2.7521943954074785e-06,0.0007377191548451,2.222154220036052,5.560320893884521,3.338166673848469
CCND1,LMNA,706.0,0.1091211687395588,8.800278555523846,16.0,0.003011845563776,0.3843126430393477,1523.0,0.1042492753265884,23.257517712260324,19.0,1.4169549018538517e-06,0.0003549690962145,2.5211673009040827,5.848643972044493,3.3274766711404102
MCL1,CLTC,706.0,0.0607166759371464,7.848546076158982,16.0,0.0050861594613979,0.3534821438278939,1523.0,0.0607850181574243,22.245111718466436,19.0,2.399689254095996e-06,0.0004142115727545,2.2936100279354656,5.619844993275464,3.3262349653399985
MCL1,CCR7,706.0,0.0501514964650904,6.196423389519396,16.0,0.0128008731580508,0.4439179219782563,1523.0,0.0545647807371159,20.46889005950925,19.0,6.060840143152256e-06,0.0004875292732379,1.8927604057591658,5.2174671705127444,3.3247067647535786
